"id","dq_code","dq_name","dq_level","dq_parent"
"708","211282","开原市","3","辽宁省"
"709","211282","开原","3","辽宁省"
"710","211300","朝阳市","2","辽宁省"
"711","211300","朝阳","2","辽宁省"
"712","211301","市辖区","3","辽宁省"
"713","211302","双塔区","3","辽宁省"
"714","211303","龙城区","3","辽宁省"
"715","211321","朝阳县","3","辽宁省"
"716","211322","建平县","3","辽宁省"
"717","211324","喀喇沁左翼蒙古族自治","3","辽宁省"
"718","211381","北票市","3","辽宁省"
"719","211381","北票","3","辽宁省"
"720","211382","凌源市","3","辽宁省"
"721","211382","凌源","3","辽宁省"
"722","211400","葫芦岛市","2","辽宁省"
"723","211400","葫芦岛","2","辽宁省"
"724","211401","市辖区","3","辽宁省"
"725","211402","连山区","3","辽宁省"
"726","211403","龙港区","3","辽宁省"
"727","211404","南票区","3","辽宁省"
"728","211421","绥中县","3","辽宁省"
"729","211422","建昌县","3","辽宁省"
"730","211481","兴城市","3","辽宁省"
"731","211481","兴城","3","辽宁省"
"732","220000","吉林省","1","吉林省"
"733","220100","长春市","2","吉林省"
"734","220100","长春","2","吉林省"
"735","220101","市辖区","3","吉林省"
"736","220102","南关区","3","吉林省"
"737","220103","宽城区","3","吉林省"
"738","220104","朝阳区","3","吉林省"
"739","220105","二道区","3","吉林省"
"740","220106","绿园区","3","吉林省"
"741","220112","双阳区","3","吉林省"
"742","220113","九台区","3","吉林省"
"743","220122","农安县","3","吉林省"
"744","220182","榆树市","3","吉林省"
"745","220182","榆树","3","吉林省"
"746","220183","德惠市","3","吉林省"
"747","220183","德惠","3","吉林省"
"748","220200","吉林市","2","吉林省"
"749","220200","吉林","2","吉林省"
"750","220201","市辖区","3","吉林省"
"751","220202","昌邑区","3","吉林省"
"752","220203","龙潭区","3","吉林省"
"753","220204","船营区","3","吉林省"
"754","220211","丰满区","3","吉林省"
"755","220221","永吉县","3","吉林省"
"756","220281","蛟河市","3","吉林省"
"757","220281","蛟河","3","吉林省"
"758","220282","桦甸市","3","吉林省"
"759","220282","桦甸","3","吉林省"
"760","220283","舒兰市","3","吉林省"
"761","220283","舒兰","3","吉林省"
"762","220284","磐石市","3","吉林省"
"763","220284","磐石","3","吉林省"
"764","220300","四平市","2","吉林省"
"765","220300","四平","2","吉林省"
"766","220301","市辖区","3","吉林省"
"767","220302","铁西区","3","吉林省"
"768","220303","铁东区","3","吉林省"
"769","220322","梨树县","3","吉林省"
"770","220323","伊通满族自治县","3","吉林省"
"771","220381","公主岭市","3","吉林省"
"772","220381","公主岭","3","吉林省"
"773","220382","双辽市","3","吉林省"
"774","220382","双辽","3","吉林省"
"775","220400","辽源市","2","吉林省"
"776","220400","辽源","2","吉林省"
"777","220401","市辖区","3","吉林省"
"778","220402","龙山区","3","吉林省"
"779","220403","西安区","3","吉林省"
"780","220421","东丰县","3","吉林省"
"781","220422","东辽县","3","吉林省"
"782","220500","通化市","2","吉林省"
"783","220500","通化","2","吉林省"
"784","220501","市辖区","3","吉林省"
"785","220502","东昌区","3","吉林省"
"786","220503","二道江区","3","吉林省"
"787","220521","通化县","3","吉林省"
"788","220523","辉南县","3","吉林省"
"789","220524","柳河县","3","吉林省"
"790","220581","梅河口市","3","吉林省"
"791","220581","梅河口","3","吉林省"
"792","220582","集安市","3","吉林省"
"793","220582","集安","3","吉林省"
"794","220600","白山市","2","吉林省"
"795","220600","白山","2","吉林省"
"796","220601","市辖区","3","吉林省"
"797","220602","浑江区","3","吉林省"
"798","220605","江源区","3","吉林省"
"799","220621","抚松县","3","吉林省"
"800","220622","靖宇县","3","吉林省"
"801","220623","长白朝鲜族自治县","3","吉林省"
"802","220681","临江市","3","吉林省"
"803","220681","临江","3","吉林省"
"804","220700","松原市","2","吉林省"
"805","220700","松原","2","吉林省"
"806","220701","市辖区","3","吉林省"
"807","220702","宁江区","3","吉林省"
"808","220721","前郭尔罗斯蒙古族自治","3","吉林省"
"809","220722","长岭县","3","吉林省"
"810","220723","乾安县","3","吉林省"
"811","220781","扶余市","3","吉林省"
"812","220781","扶余","3","吉林省"
"813","220800","白城市","2","吉林省"
"814","220800","白城","2","吉林省"
"815","220801","市辖区","3","吉林省"
"816","220802","洮北区","3","吉林省"
"817","220821","镇赉县","3","吉林省"
"818","220822","通榆县","3","吉林省"
"819","220881","洮南市","3","吉林省"
"820","220881","洮南","3","吉林省"
"821","220882","大安市","3","吉林省"
"822","220882","大安","3","吉林省"
"823","222400","延边朝鲜族自治州","2","吉林省"
"824","222401","延吉市","3","吉林省"
"825","222401","延吉","3","吉林省"
"826","222402","图们市","3","吉林省"
"827","222402","图们","3","吉林省"
"828","222403","敦化市","3","吉林省"
"829","222403","敦化","3","吉林省"
"830","222404","珲春市","3","吉林省"
"831","222404","珲春","3","吉林省"
"832","222405","龙井市","3","吉林省"
"833","222405","龙井","3","吉林省"
"834","222406","和龙市","3","吉林省"
"835","222406","和龙","3","吉林省"
"836","222424","汪清县","3","吉林省"
"837","222426","安图县","3","吉林省"
"838","230000","黑龙江省","1","黑龙江省"
"839","230100","哈尔滨市","2","黑龙江省"
"840","230100","哈尔滨","2","黑龙江省"
"841","230101","市辖区","3","黑龙江省"
"842","230102","道里区","3","黑龙江省"
"843","230103","南岗区","3","黑龙江省"
"844","230104","道外区","3","黑龙江省"
"845","230108","平房区","3","黑龙江省"
"846","230109","松北区","3","黑龙江省"
"847","230110","香坊区","3","黑龙江省"
"848","230111","呼兰区","3","黑龙江省"
"849","230112","阿城区","3","黑龙江省"
"850","230123","依兰县","3","黑龙江省"
"851","230124","方正县","3","黑龙江省"
"852","230125","宾县","3","黑龙江省"
"853","230126","巴彦县","3","黑龙江省"
"854","230127","木兰县","3","黑龙江省"
"855","230128","通河县","3","黑龙江省"
"856","230129","延寿县","3","黑龙江省"
"857","230182","双城市","3","黑龙江省"
"858","230182","双城","3","黑龙江省"
"859","230183","尚志市","3","黑龙江省"
"860","230183","尚志","3","黑龙江省"
"861","230184","五常市","3","黑龙江省"
"862","230184","五常","3","黑龙江省"
"863","230200","齐齐哈尔市","2","黑龙江省"
"864","230200","齐齐哈尔","2","黑龙江省"
"865","230201","市辖区","3","黑龙江省"
"866","230202","龙沙区","3","黑龙江省"
"867","230203","建华区","3","黑龙江省"
"868","230204","铁锋区","3","黑龙江省"
"869","230205","昂昂溪区","3","黑龙江省"
"870","230206","富拉尔基区","3","黑龙江省"
"871","230207","碾子山区","3","黑龙江省"
"872","230208","梅里斯达斡尔族区","3","黑龙江省"
"873","230221","龙江县","3","黑龙江省"
"874","230223","依安县","3","黑龙江省"
"875","230224","泰来县","3","黑龙江省"
"876","230225","甘南县","3","黑龙江省"
"877","230227","富裕县","3","黑龙江省"
"878","230229","克山县","3","黑龙江省"
"879","230230","克东县","3","黑龙江省"
"880","230231","拜泉县","3","黑龙江省"
"881","230281","讷河市","3","黑龙江省"
"882","230281","讷河","3","黑龙江省"
"883","230300","鸡西市","2","黑龙江省"
"884","230300","鸡西","2","黑龙江省"
"885","230301","市辖区","3","黑龙江省"
"886","230302","鸡冠区","3","黑龙江省"
"887","230303","恒山区","3","黑龙江省"
"888","230304","滴道区","3","黑龙江省"
"889","230305","梨树区","3","黑龙江省"
"890","230306","城子河区","3","黑龙江省"
"891","230307","麻山区","3","黑龙江省"
"892","230321","鸡东县","3","黑龙江省"
"893","230381","虎林市","3","黑龙江省"
"894","230381","虎林","3","黑龙江省"
"895","230382","密山市","3","黑龙江省"
"896","230382","密山","3","黑龙江省"
"897","230400","鹤岗市","2","黑龙江省"
"898","230400","鹤岗","2","黑龙江省"
"899","230401","市辖区","3","黑龙江省"
"900","230402","向阳区","3","黑龙江省"
"901","230403","工农区","3","黑龙江省"
"902","230404","南山区","3","黑龙江省"
"903","230405","兴安区","3","黑龙江省"
"904","230406","东山区","3","黑龙江省"
"905","230407","兴山区","3","黑龙江省"
"906","230421","萝北县","3","黑龙江省"
"907","230422","绥滨县","3","黑龙江省"
"908","230500","双鸭山市","2","黑龙江省"
"909","230500","双鸭山","2","黑龙江省"
"910","230501","市辖区","3","黑龙江省"
"911","230502","尖山区","3","黑龙江省"
"912","230503","岭东区","3","黑龙江省"
"913","230505","四方台区","3","黑龙江省"
"914","230506","宝山区","3","黑龙江省"
"915","230521","集贤县","3","黑龙江省"
"916","230522","友谊县","3","黑龙江省"
"917","230523","宝清县","3","黑龙江省"
"918","230524","饶河县","3","黑龙江省"
"919","230600","大庆市","2","黑龙江省"
"920","230600","大庆","2","黑龙江省"
"921","230601","市辖区","3","黑龙江省"
"922","230602","萨尔图区","3","黑龙江省"
"923","230603","龙凤区","3","黑龙江省"
"924","230604","让胡路区","3","黑龙江省"
"925","230605","红岗区","3","黑龙江省"
"926","230606","大同区","3","黑龙江省"
"927","230621","肇州县","3","黑龙江省"
"928","230622","肇源县","3","黑龙江省"
"929","230623","林甸县","3","黑龙江省"
"930","230624","杜尔伯特蒙古族自治县","3","黑龙江省"
"931","230700","伊春市","2","黑龙江省"
"932","230700","伊春","2","黑龙江省"
"933","230701","市辖区","3","黑龙江省"
"934","230702","伊春区","3","黑龙江省"
"935","230703","南岔区","3","黑龙江省"
"936","230704","友好区","3","黑龙江省"
"937","230705","西林区","3","黑龙江省"
"938","230706","翠峦区","3","黑龙江省"
"939","230707","新青区","3","黑龙江省"
"940","230708","美溪区","3","黑龙江省"
"941","230709","金山屯区","3","黑龙江省"
"942","230710","五营区","3","黑龙江省"
"943","230711","乌马河区","3","黑龙江省"
"944","230712","汤旺河区","3","黑龙江省"
"945","230713","带岭区","3","黑龙江省"
"946","230714","乌伊岭区","3","黑龙江省"
"947","230715","红星区","3","黑龙江省"
"948","230716","上甘岭区","3","黑龙江省"
"949","230722","嘉荫县","3","黑龙江省"
"950","230781","铁力市","3","黑龙江省"
"951","230781","铁力","3","黑龙江省"
"952","230800","佳木斯市","2","黑龙江省"
"953","230800","佳木斯","2","黑龙江省"
"954","230801","市辖区","3","黑龙江省"
"955","230803","向阳区","3","黑龙江省"
"956","230804","前进区","3","黑龙江省"
"957","230805","东风区","3","黑龙江省"
"958","230811","郊区","3","黑龙江省"
"959","230822","桦南县","3","黑龙江省"
"960","230826","桦川县","3","黑龙江省"
"961","230828","汤原县","3","黑龙江省"
"962","230833","抚远县","3","黑龙江省"
"963","230881","同江市","3","黑龙江省"
"964","230881","同江","3","黑龙江省"
"965","230882","富锦市","3","黑龙江省"
"966","230882","富锦","3","黑龙江省"
"967","230900","七台河市","2","黑龙江省"
"968","230900","七台河","2","黑龙江省"
"969","230901","市辖区","3","黑龙江省"
"970","230902","新兴区","3","黑龙江省"
"971","230903","桃山区","3","黑龙江省"
"972","230904","茄子河区","3","黑龙江省"
"973","230921","勃利县","3","黑龙江省"
"974","231000","牡丹江市","2","黑龙江省"
"975","231000","牡丹江","2","黑龙江省"
"976","231001","市辖区","3","黑龙江省"
"977","231002","东安区","3","黑龙江省"
"978","231003","阳明区","3","黑龙江省"
"979","231004","爱民区","3","黑龙江省"
"980","231005","西安区","3","黑龙江省"
"981","231024","东宁县","3","黑龙江省"
"982","231025","林口县","3","黑龙江省"
"983","231081","绥芬河市","3","黑龙江省"
"984","231081","绥芬河","3","黑龙江省"
"985","231083","海林市","3","黑龙江省"
"986","231083","海林","3","黑龙江省"
"987","231084","宁安市","3","黑龙江省"
"988","231084","宁安","3","黑龙江省"
"989","231085","穆棱市","3","黑龙江省"
"990","231085","穆棱","3","黑龙江省"
"991","231100","黑河市","2","黑龙江省"
"992","231100","黑河","2","黑龙江省"
"993","231101","市辖区","3","黑龙江省"
"994","231102","爱辉区","3","黑龙江省"
"995","231121","嫩江县","3","黑龙江省"
"996","231123","逊克县","3","黑龙江省"
"997","231124","孙吴县","3","黑龙江省"
